site_id,cta_sites,incident_date,week_day,incident,incident_category,week_code,weekend,holiday,incident_time,incident_time,time_category,time_code,atm,restaurant,avgtemp,maxtemp,totalsnow,sunhour,sunset,sunrise,moonrise,moonset,Temperature,weather_description,Humidity,cloudcover,heatindex,hours_after_sunrise,hours_to_sunset
24,Blue Line Jackson Station,3/23/2020,Monday,1,Assault,6,0,0,23:00,23,night,2,3,4,39,45,2.13,10.3,19:07,6:48,6:55,18:30,39,Partly cloudy,80,17,39,16.2,-3.88
24,Blue Line Jackson Station,3/23/2020,Monday,1,Assault,6,0,0,22:57,22,night,2,3,4,39,45,2.13,10.3,19:07,6:48,6:55,18:30,39,Partly cloudy,79,20,39,16.15,-3.83
30,Blue Line Pulaski Station,3/23/2020,Monday,1,Accident,6,0,0,17:58,17,evening,4,0,0,39,45,2.13,10.3,19:07,6:48,6:55,18:30,43,Partly cloudy,69,16,43,11.17,1.15
41,Brown Line Kimball Station,3/23/2020,Monday,1,Disturbance ,6,0,0,21:41,21,night,2,2,3,39,45,2.13,10.3,19:07,6:48,6:55,18:30,41,Partly cloudy,77,23,41,14.88,-2.57
143,Skokie Rail Yard,3/23/2020,Monday,1,Access Control,6,0,0,9:15,9,morning,5,0,0,39,45,2.13,10.3,19:07,6:48,6:55,18:30,34,Heavy snow,89,88,34,2.45,9.87
66,Green Line-South King DriveStation,3/23/2020,Monday,0,none,6,0,0,15:00,15,afternoon,6,1,0,39,45,2.13,10.3,19:07,6:48,6:55,18:30,43,Partly cloudy,66,9,43,8.2,4.12
67,Green Line-West Ashland Station,3/23/2020,Monday,0,none,6,0,0,4:00,4,early_morning,3,1,1,39,45,2.13,10.3,19:07,6:48,6:55,18:30,34,Heavy snow,97,100,34,-2.8,15.12
116,Red Line 79th Street Station,3/24/2020,Tuesday,1,Assault,7,0,0,15:49,15,afternoon,6,0,0,41,45,0,11.6,19:08,6:46,7:19,19:29,45,Partly cloudy,67,8,45,9.05,3.32
129,Red Line Jackson Station,3/24/2020,Tuesday,1,Disturbance ,7,0,0,5:35,5,early_morning,3,2,9,41,45,0,11.6,19:08,6:46,7:19,19:29,37,Partly cloudy,86,17,37,-1.18,13.55
133,Red Line Monroe Station,3/24/2020,Tuesday,1,Theft,7,0,0,12:45,12,afternoon,6,5,5,41,45,0,11.6,19:08,6:46,7:19,19:29,41,Partly cloudy,69,11,41,5.98,6.38
68,Green Line-West Austin Station,3/24/2020,Tuesday,0,none,7,0,0,17:00,17,evening,4,0,1,41,45,0,11.6,19:08,6:46,7:19,19:29,43,Partly cloudy,69,6,43,10.23,2.13
69,Green Line-West California Station,3/24/2020,Tuesday,0,none,7,0,0,19:00,19,evening,4,1,0,41,45,0,11.6,19:08,6:46,7:19,19:29,43,Partly cloudy,72,6,43,12.23,0.13
6,63rd Street Lower Rail Yard,3/25/2020,Wednesday,1,Access Control,2,0,0,5:19,5,early_morning,3,0,0,48,55,0,11.6,19:09,6:44,7:41,20:27,39,Partly cloudy,89,15,39,-1.42,13.83
30,Blue Line Pulaski Station,3/25/2020,Wednesday,1,Emergency,2,0,0,0:20,0,late_night,1,0,0,48,55,0,11.6,19:09,6:44,7:41,20:27,41,Partly cloudy,83,14,41,-6.4,18.82
53,Clark/Lake Station (Brown Pink Orange Purple & Green),3/25/2020,Wednesday,1,Disturbance ,2,0,0,0:38,0,late_night,1,2,2,48,55,0,11.6,19:09,6:44,7:41,20:27,41,Partly cloudy,83,14,41,-6.1,18.52
142,RedLine Roosevelt Station,3/25/2020,Wednesday,1,Disturbance ,2,0,0,22:24,22,night,2,0,7,48,55,0,11.6,19:09,6:44,7:41,20:27,52,Partly cloudy,71,22,52,15.67,-3.25
72,Green Line-West Conservatory-Central Park Station,3/25/2020,Wednesday,0,none,2,0,0,12:00,12,afternoon,6,1,0,48,55,0,11.6,19:09,6:44,7:41,20:27,48,Partly cloudy,66,4,48,5.27,7.15
76,Green Line-West Oak Park Station,3/25/2020,Wednesday,0,none,2,0,0,18:00,18,evening,4,1,0,48,55,0,11.6,19:09,6:44,7:41,20:27,55,Partly cloudy,62,12,55,11.27,1.15
3,Red Line Sox-35th Station,3/26/2020,Thursday,1,Disturbance ,3,0,0,22:30,22,night,2,0,0,46,48,0,7.7,19:10,6:42,8:04,21:27,39,Moderate rain,86,83,39,15.8,-3.33
74,Green Line-West Kedzie Station,3/26/2020,Thursday,1,General,3,0,0,17:31,17,evening,4,1,0,46,48,0,7.7,19:10,6:42,8:04,21:27,43,Light rain,90,94,43,10.82,1.65
143,Skokie Rail Yard,3/26/2020,Thursday,1,Unsecure element,3,0,0,19:09,19,evening,4,0,0,46,48,0,7.7,19:10,6:42,8:04,21:27,41,Light rain,90,93,41,12.45,0.02
77,Green Line-West Pulaski Station,3/26/2020,Thursday,0,none,3,0,0,13:00,13,afternoon,6,1,2,46,48,0,7.7,19:10,6:42,8:04,21:27,46,Partly cloudy,84,79,46,6.3,6.17
78,Green Line-West Ridgeland Station,3/26/2020,Thursday,0,none,3,0,0,0:00,0,late_night,1,0,0,46,48,0,7.7,19:10,6:42,8:04,21:27,50,Clear,77,59,50,-6.7,19.17
3,Red Line Sox-35th Station,3/27/2020,Friday,1,Disturbance ,1,0,0,4:00,4,early_morning,3,0,0,45,50,0,6.4,19:11,6:41,8:29,22:27,39,Patchy rain possible,85,28,39,-2.68,15.18
79,"Harold Washington Library-State/Van Buren (Brown, Pink, Orange & Purple)",3/27/2020,Friday,0,none,1,0,0,3:00,3,late_night,1,0,2,45,50,0,6.4,19:11,6:41,8:29,22:27,39,Patchy rain possible,85,36,39,-3.68,16.18
80,"LaSalle/Van Buren (Brown,Pink,Orange & Purple)",3/27/2020,Friday,0,none,1,0,0,7:00,7,early_morning,3,1,4,45,50,0,6.4,19:11,6:41,8:29,22:27,41,Partly cloudy,86,33,41,0.32,12.18
3,Red Line Sox-35th Station,3/28/2020,Saturday,1,Hazards,4,1,0,4:45,4,early_morning,3,0,0,52,54,0,6.4,19:12,6:39,8:57,23:29,46,Light rain shower,99,100,46,-1.9,14.45
31,Blue Line Racine Station,3/28/2020,Saturday,1,Disturbance ,4,1,0,3:30,3,late_night,1,0,0,52,54,0,6.4,19:12,6:39,8:57,23:29,46,Light rain shower,98,100,46,-3.15,15.7
2,Red Line 95th/Dan Ryan Station,3/28/2020,Saturday,1,Disturbance ,4,1,0,3:00,3,late_night,1,1,2,52,54,0,6.4,19:12,6:39,8:57,23:29,46,Light rain shower,98,100,46,-3.65,16.2
143,Skokie Rail Yard,3/28/2020,Saturday,1,Access Control,4,1,0,9:40,9,morning,5,0,0,52,54,0,6.4,19:12,6:39,8:57,23:29,50,Heavy rain,99,90,50,3.02,9.53
84,Orange Line Kedzie Station,3/28/2020,Saturday,0,none,4,1,0,4:00,4,early_morning,3,0,0,52,54,0,6.4,19:12,6:39,8:57,23:29,46,Light rain shower,99,100,46,-2.65,15.2
85,Orange Line Midway Station,3/28/2020,Saturday,0,none,4,1,0,16:00,16,evening,4,0,0,52,54,0,6.4,19:12,6:39,8:57,23:29,54,Moderate rain,93,96,54,9.35,3.2
3,Red Line Sox-35th Station,3/29/2020,Sunday,1,Disturbance ,5,1,0,4:30,4,early_morning,3,0,0,48,50,0,6.4,19:14,6:37,9:29,No moonset,52,Moderate or heavy rain shower,72,51,52,-2.12,14.73
87,Orange Line Western Station,3/29/2020,Sunday,0,none,5,1,0,9:00,9,morning,5,1,0,48,50,0,6.4,19:14,6:37,9:29,No moonset,46,Patchy rain possible,72,100,46,2.38,10.23
89,Pink Line 18th Street Staion,3/29/2020,Sunday,0,none,5,1,0,17:00,17,evening,4,1,4,48,50,0,6.4,19:14,6:37,9:29,No moonset,48,Overcast,65,98,48,10.38,2.23
3,Red Line Sox-35th Station,3/30/2020,Monday,1,Disturbance ,6,0,0,4:25,4,early_morning,3,0,0,41,43,0,6.4,19:15,6:36,10:06,0:29,41,Patchy rain possible,72,66,41,-2.18,14.83
3,Red Line Sox-35th Station,3/30/2020,Monday,1,Alarms,6,0,0,19:34,19,evening,4,0,0,41,43,0,6.4,19:15,6:36,10:06,0:29,41,Overcast,77,72,41,12.97,-0.32
139,Red/Purple/Brown Lines Belmont,3/30/2020,Monday,1,Disturbance ,6,0,0,23:19,23,night,2,3,11,41,43,0,6.4,19:15,6:36,10:06,0:29,39,Overcast,81,80,39,16.72,-4.07
142,RedLine Roosevelt Station,3/30/2020,Monday,1,Disturbance ,6,0,0,2:15,2,late_night,1,0,7,41,43,0,6.4,19:15,6:36,10:06,0:29,41,Patchy rain possible,71,71,41,-4.35,17
117,Red Line 87th Street Station,3/30/2020,Monday,1,Assault,6,0,0,4:17,4,early_morning,3,0,0,41,43,0,6.4,19:15,6:36,10:06,0:29,41,Patchy rain possible,72,66,41,-2.32,14.97
124,Red Line Clark/Division Station,3/30/2020,Monday,1,Disturbance ,6,0,0,0:41,0,late_night,1,3,7,41,43,0,6.4,19:15,6:36,10:06,0:29,43,Overcast,70,83,43,-5.92,18.57
142,RedLine Roosevelt Station,3/30/2020,Monday,1,Theft,6,0,0,2:32,2,late_night,1,0,7,41,43,0,6.4,19:15,6:36,10:06,0:29,41,Patchy rain possible,71,71,41,-4.07,16.72
88,Pink Line 54th/Cermak Station,3/30/2020,Monday,0,none,6,0,0,6:00,6,early_morning,3,4,0,41,43,0,6.4,19:15,6:36,10:06,0:29,41,Partly cloudy,74,67,41,-0.6,13.25
90,Pink Line Central Park Station,3/30/2020,Monday,0,none,6,0,0,11:00,11,morning,5,0,0,41,43,0,6.4,19:15,6:36,10:06,0:29,43,Cloudy,69,81,43,4.4,8.25
91,Pink Line Cicero Station,3/31/2020,Tuesday,0,none,7,0,0,14:00,14,afternoon,6,2,0,37,39,0.08,6.4,19:16,6:34,10:52,1:30,39,Light sleet showers,85,100,39,7.43,5.27
92,Pink Line Damen Station,3/31/2020,Tuesday,0,none,7,0,0,13:00,13,afternoon,6,1,4,37,39,0.08,6.4,19:16,6:34,10:52,1:30,39,Moderate or heavy snow showers,85,100,39,6.43,6.27
